price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link
61900,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,MSI GeForce RTX 5060 SHADOW 2X OC 8GB,,,MSI A520M-A PRO,,,https://www.avito.ru/naberezhnye_chelny/nastolnye_kompyutery/novyy_igrovoy_pk_ryzen_5500rtx5060ssd512_7632739417?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
39000,,yes,Intel Core i5-8600,,,,16 ГБ,,,Colorful GeForce RTX 2060 SUPER 8Gb NB V2-V,,,GIGABYTE B365 HD3 (rev. 1.0),,,https://www.avito.ru/barnaul/nastolnye_kompyutery/igrovoy_pk_i5-8_rtx_2060_super_8_gb_ram_16_gb_7625266532?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
25000,,yes,Intel Core i7-4770,,,,16 ГБ,,,NVIDIA GeForce GTX 1060 6GB,,,ASUS B85M-G,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_intel_i7_gtx1060_garantiya_7836617123?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
45700,,no,Intel Core i5-10400F,,,,16 ГБ,,,GIGABYTE GeForce RTX 3060 AORUS,,,ASUS PRIME H410M-K,,,https://www.avito.ru/tyumen/nastolnye_kompyutery/igrovoy_pk_i5-10400f_rtx_3060_ssd_7661671294?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
10990,,no,AMD Ryzen 3 1200,,,,8 ГБ,,,Sapphire AMD Radeon RX 580 Nitro+ OC 4GB,,,ASRock A320M,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_ryzen_3_1200_radeon_rx_580_4_gb_ram_8_gb_4451315372?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
4300,,no,Intel Pentium G3220,,,,Менее 1 ГБ,,,,,,ASUS H81M-K,,,https://www.avito.ru/kamensk-uralskiy/nastolnye_kompyutery/sistemnyy_blok_7883119656?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
7500,,no,Intel Core i3-2120,,,,8 ГБ,,,ASUS Radeon R7 250 1GB,,,HP 381028-001,,,https://www.avito.ru/orenburg/nastolnye_kompyutery/komp_i3-21208gbradeon_r7_20022dyuyma_fullhd_4534683549?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
26000,,no,Intel Xeon E5 2666 v3,,,,32 ГБ,,,NVIDIA GeForce GTX 1660 6GB,,,Amentmen X79,,,https://www.avito.ru/tambov/nastolnye_kompyutery/igrovoy_pk_gtx_1660_ti_7841579714?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
30000,,no,Intel Core i3-9100F,,,,16 ГБ,,,NVIDIA GeForce GTX 1060 6GB,,,ASUS EX-H310M-V3 R2.0,,,https://www.avito.ru/engels/nastolnye_kompyutery/igrovoy_kompyuter_gtx_1060_7882543453?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
43890,,no,AMD Ryzen 5 3600,,,,32 ГБ,,,GIGABYTE GeForce RTX 2060 SUPER GAMING 8GB,,,,,,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_pk_s_rtx_2060_super_na_ryzen_5_7591744747?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
32000,,no,Intel Core i5-10400F,,,,16 ГБ,,,GIGABYTE NVIDIA GeForce RTX 2060 6GB,,,MSI MPG Z490 GAMING PLUS,,,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_sistemnyy_blok_s_10400f_i_2060_7875681660?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
4190,,no,AMD A10 PRO-7800B,,,,8 ГБ,,,,,,Lenovo M79 A78M Ver 1.0,,,https://www.avito.ru/velikiy_novgorod/nastolnye_kompyutery/moschnyy_i_kompaktnyy_lenovo_think_centre_a10_4049525921?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
41900,,no,AMD Ryzen 5 2600,,,,16 ГБ,,,MSI GeForce GTX 1660 SUPER AERO ITX OC 6GB,,,MSI A520M PRO,,,https://www.avito.ru/groznyy/nastolnye_kompyutery/pk_v_sbore_200gts_rtx_3060_ryzen_5_ssd_7834200806?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
5000,,no,Intel Xeon Platinum 6162,,,,4 ГБ,,,WDC WD90C33 1MB,,,ASL H610M-D4,,,https://www.avito.ru/pyatigorsk/nastolnye_kompyutery/igrovoy_sistemnyy_blok_bu_7904238378?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJxNTBUajJCM2NtbWh5T1g2Ijt9Iod5gD8AAAA
3000,,no,Intel Core i5-750,,,,8 ГБ,,,NVIDIA GeForce GT 240M 1GB,,,ASUS P7P55D LE,,,https://www.avito.ru/kingisepp/nastolnye_kompyutery/kompyuter_7903239051?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
140000,,no,Intel Core i5-14600KF,,,,16 ГБ,,,MSI GeForce RTX 5060 Ti GAMING OC 16 16GB,,,ASUS PRIME B660M-K D4,,,https://www.avito.ru/oyshara/nastolnye_kompyutery/igrovoy_pk_s_monitorom_i_periferiey_7784693032?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
27499,,no,AMD Ryzen 5 1600,,,,16 ГБ,,,ASUS GeForce GTX 1070 Ti CERBERUS 8GB,,,GIGABYTE B450M S2H,,,https://www.avito.ru/alushta/nastolnye_kompyutery/igrovoy_pk_rayzen_5_7793695202?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
15000,,no,Intel Xeon E5-2670V3,,,,16 ГБ,,,ASRock AMD Radeon RX 580 Phantom Gaming X OC 8GB,,,Intel BLKD975XBX2KR,,,https://www.avito.ru/kungur/nastolnye_kompyutery/kompyuter_sistemnyy_blok_7632048120?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
470,,no,AMD A4-3300M,,,,30 ГБ,,,3Dlabs Wildcat VP560 AGP 64Mb,,,BaseTech H61M,,,https://www.avito.ru/verhnee_dubrovo/nastolnye_kompyutery/kompyuter_7792345844?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
7000,,no,Intel Xeon X5450,,,,8 ГБ,,,GIGABYTE GeForce GTX 650 1GB,,,ASUS P5P43TD,,,https://www.avito.ru/hasavyurt/nastolnye_kompyutery/pk_xeon_x5450_geforce_gtx_650_1_gb_ram_8_gb_7318235482?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
80000,,yes,Intel Core i5-14600KF,,,,32 ГБ,,,MSI GeForce RTX 5060 GAMING OC 8GB,,,MSI PRO B760M-E,,,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_i5-14600kf_rtx_5060_8_gb_32_gb_1tb_7770085020?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
7000,,no,Intel Core i5-4460,,,,12 ГБ,,,GIGABYTE GeForce GTX 670 2GB,,,MSI B85-G41 PC Mate,,,https://www.avito.ru/lesnye_polyany/nastolnye_kompyutery/otpravlen_sdek_7805366609?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
26000,,no,,,,,,,,,,,,,,https://www.avito.ru/strunino/nastolnye_kompyutery/mac_mini_m2_8256_7779343282?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
16500,,no,Intel Core i5-4570,,,,16 ГБ,,,Palit P106-100 6GB,,,MSI H81-P33,,,https://www.avito.ru/tolyatti/nastolnye_kompyutery/igrovoy_pk_core_i5-4570_p106-100_6_gb_ram_16_gb_4865898777?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
3800,,no,AMD A8-5600K,,,,8 ГБ,,,,,,ASUS A55BM-K,,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/ofisnyy_kompyuter_bu_7784820446?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
27000,,no,Intel Xeon E5-2470V2,,,,16 ГБ,,,Palit GeForce GTX 1660 SUPER 6GB,,,Huananzhi X79G,,,https://www.avito.ru/vladimir/nastolnye_kompyutery/igrovoy_pk_gtx_1660_super_16gb_e5-2470_7854998686?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
39000,,no,Intel Core i5-10400F,,,,16 ГБ,,,Palit GeForce RTX 2080 Super JetStream 8GB,,,ASRock B450M-HDV,,,https://www.avito.ru/omsk/nastolnye_kompyutery/igrovoy_pk_rtx_2060_super_ryzen_5_7805849731?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
1000,,no,Intel Celeron D 310,,,,Менее 1 ГБ,,,AMD ATI Radeon X1800 XT 256MB,,,Foxconn 848P7MB-S,,,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/sistemnyy_blok_7563665289?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
26000,,no,AMD Ryzen 5 3600X,,,,16 ГБ,,,Palit GeForce GTX 1650 Dual 4GB,,,MSI B450M PRO-VDH MAX,,,https://www.avito.ru/krasnodar/nastolnye_kompyutery/kompyuter_7867015035?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
67000,,yes,Intel Core i7-8700K,,,,64 ГБ,,,Sapphire AMD Radeon RX 580 NITRO+ OC 8GB,,,Atermiter X99,,,https://www.avito.ru/krasnodar/nastolnye_kompyutery/tsar_kompov_s_igrami_4102392565?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
14990,,no,Intel Core i5-3470,,,,16 ГБ,,,ASUS GeForce GTX 1060 Dual 6GB,,,HP MS-7860 Ver. 1.2,,,https://www.avito.ru/moskva/nastolnye_kompyutery/pk_i5_gtx_1060_6_gb_16_gb_240_ssd_7272313457?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
1500,,no,Intel Pentium 4,,,,1 ГБ,,,NVIDIA GeForce Go 6600 128MB,,,Intel AN430TX,,,https://www.avito.ru/pankovka/nastolnye_kompyutery/kompyuter_7745457476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
54000,,yes,Intel Core i9-9900K,,,,16 ГБ,,,NVIDIA GeForce RTX 3070 Founders Edition 8GB,,,ASUS PRIME Z270-A,,,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_pk_i9_9900k_rtx_3070_7903068132?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
23000,,no,AMD Ryzen 3 1200,,,,16 ГБ,,,MSI GeForce GTX 1050 Ti OC 4GB,,,ASUS PRIME B350M-K,,,https://www.avito.ru/ulan-ude/nastolnye_kompyutery/igrovoy_ryzen8_yader_16gb_nvidia_gtx_nov.ssd_7864538905?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
26800,,yes,Intel Core i5-10400F,,,,16 ГБ,,,PowerColor Radeon RX 7600 Hellhound 8GB,,,Huananzhi X99-4MF,,,https://www.avito.ru/omsk/nastolnye_kompyutery/igrovoy_pk_i5_10400frx760016gb_7824943167?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
29990,,yes,Intel Xeon E5-2650V2,,,,32 ГБ,,,AMD AMD Radeon RX 580 8GB,,,Atermiter X79G,,,https://www.avito.ru/kazan/nastolnye_kompyutery/i7_igrovoy_pc_v_sbore_polnyy_komplekt_4718976144?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
4800,,no,Intel Core i5-760,,,,8 ГБ,,,,,,ASUS P7P55D,,,https://www.avito.ru/moskovskaya_oblast_krasnogorsk/nastolnye_kompyutery/sistemnyy_blok_i5_760_ddr_8gb_ssd_120gb_7628720825?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
10000,,no,Intel Core i3-6100,,,,16 ГБ,,,,,,ASUS H110M-K,,,https://www.avito.ru/sankt-peterburg_peterhof/nastolnye_kompyutery/kompyuter_s_monitorom_19_dyuymov_7587065451?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
12000,,no,Intel Core i3-4160,,,,8 ГБ,,,MSI GeForce GTX 1060 ARMOR OC 6GB,,,GIGABYTE GA-H81-D3 (rev. 1.0),,,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_7823524361?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
58900,,yes,,,,,,,,,,,,,,https://www.avito.ru/pyatigorsk/nastolnye_kompyutery/igrovoy_pk_rtx_2060_super_monitor_100_gts_7343757139?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
10000,,no,Intel Core i3-3210,,,,12 ГБ,,,NVIDIA GeForce GT 555M,,,Foxconn H55A,,,https://www.avito.ru/fatezh/nastolnye_kompyutery/kompyuter_7747488054?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
47990,,yes,AMD Ryzen 5 3500X,,,,16 ГБ,,,Palit GeForce GTX 1660 SUPER Gaming Pro 6GB,,,GIGABYTE A520M K V2,,,https://www.avito.ru/lipetsk/nastolnye_kompyutery/igrovoy_pk_ryzen_5_3500x_gtx1660super_6gb_ssd_7882436850?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
1000,,no,Intel Atom 330,,,,10 ГБ,,,,,,Acorp 6A815E1/EP1,,,https://www.avito.ru/polevskoy/nastolnye_kompyutery/kompyuter_7608337103?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
50000,,no,AMD Ryzen 7 5700X,,,,16 ГБ,,,Palit GeForce RTX 4070 JetStream 12GB,,,GIGABYTE B550M AORUS ELITE,,,https://www.avito.ru/noyabrsk/nastolnye_kompyutery/igrovoy_pk_4070._ryzen_7_5700x_7829247179?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
23000,,no,Intel Core i7-4790,,,,16 ГБ,,,GIGABYTE GeForce GTX 1060 6GB,,,ASUS H81M-K,,,https://www.avito.ru/nizhniy_novgorod/nastolnye_kompyutery/igrovoy_kompyuter_i7-4790_16gb_gtx_1060_6gb_ssd_3753139666?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
4500,,no,Sun Microsystems UltraSparc IV,,,,8 ГБ,,,ASUS AMD Radeon HD 4650 1GB,,,ASUS A58M-A/USB3,,,https://www.avito.ru/belovo/nastolnye_kompyutery/sistemnyy_blok_7825898919?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
170000,,yes,AMD Ryzen Threadripper PRO 3955WX,,,,128 ГБ,,,,,,100-15IBD,,,https://www.avito.ru/moskva/nastolnye_kompyutery/framework_desktop_ryzen_max_395_128gb_4977506039?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
7000,,no,Intel Core i5-3570,,,,16 ГБ,,,NVIDIA GeForce GTX 750 4GB,,,GIGABYTE GA-H61M-S2PV (rev. 2.0),,,https://www.avito.ru/kulebaki/nastolnye_kompyutery/sistemnyy_blok_7815066082?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
5000,,no,Intel Core i5-2500,,,,4 ГБ,,,,,,ASUS PSCH-SR/SATA,,,https://www.avito.ru/obninsk/nastolnye_kompyutery/pk_core_i5-2500_4_gb_7775379295?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
5000,,no,Intel Pentium E5400,,,,3 ГБ,,,,,,GIGABYTE GA-G31M-ES2C (rev. 2.x),,,https://www.avito.ru/neftekamsk/nastolnye_kompyutery/prodam_kompyutery_7864988591?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
25000,,no,Intel Core i5-9400F,,,,16 ГБ,,,MSI GeForce GTX 1660 Ventus XS OC 6G,,,ASUS PRIME B365-PLUS,,,https://www.avito.ru/mahachkala/nastolnye_kompyutery/igrovoy_kompyuter_msi_1660_i5_9400f_ddr4_16gb_7904447880?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
45,,no,AMD Ryzen 5 5600X,,,,32 ГБ,,,Sapphire AMD Radeon RX 570 8GB,,,ASUS AM4 B350 PRIME,,,https://www.avito.ru/bor/nastolnye_kompyutery/igrovoy_pk_amd_4945750502?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
33000,,no,Intel Core i7-4770,,,,16 ГБ,,,ASUS GeForce GTX 1060 Dual 6GB,,,GIGABYTE GA-B85-HD3 (rev. 1.x),,,https://www.avito.ru/anapa/nastolnye_kompyutery/igrovoy_pk_intel_i5-4770rtx_1060_6gbram_16gbssd_7815730238?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
67999,,yes,AMD Ryzen 5 5500,,,,16 ГБ,,,Palit GeForce RTX 5060 Infinity 3 OC 8GB,,,MSI A520M PRO,,,https://www.avito.ru/perm/nastolnye_kompyutery/igrovoy_pk_rtx5060ryzen_5_5500_7800600517?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
38000,,yes,Intel Core i3-10105F,,,,16 ГБ,,,GIGABYTE GeForce RTX 3050 EAGLE OC,,,ASRock H510M-HVS,,,https://www.avito.ru/pskov/nastolnye_kompyutery/igrovoy_pk_rtx3050_7927842926?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
80000,,no,Intel Core i5-12400F,,,,32 ГБ,,,NVIDIA GeForce RTX 4060 Ti 8GB Founders Edition,,,GIGABYTE H610M K DDR4,,,https://www.avito.ru/lyubertsy/nastolnye_kompyutery/igrovoy_komptyuter_4060_ti_7836896275?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
39950,,no,Intel Core i5-10400F,,,,16 ГБ,,,MSI GeForce GTX 1650 D6 VENTUS XS OCV3,,,MSI MAG B560M MORTAR,,,https://www.avito.ru/kamensk-shahtinskiy/nastolnye_kompyutery/pk_12-yader_10gen_gtx_1650_16gb-ddr4_ssd-512gb_7909072781?slocation=621540&context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJXbjdCUWwyVDU4RkxSSmdyIjt9Ytjfxz8AAAA
